index,date,time,open,high,low,close,volume
8498,2022.05,11,29003.6,29032,28905.3,28916,740
8499,2022.05,11,28917.7,28981.5,28871.8,28892.3,519
8500,2022.05,12,28890,28916,28851.9,28870.4,657
8501,2022.05,12,28870,28892.1,28833.1,28877.8,541
8502,2022.05,12,28875.7,28902.8,28851,28880.2,568
8503,2022.05,12,28886.5,28941,28853.8,28938.8,517
8504,2022.05,12,28935.5,28989,28876.3,28941.7,734
8505,2022.05,12,28942.6,29003.7,28924.8,28970.8,469
8506,2022.05,12,28971.3,29015.5,28943.5,29009.5,667
8507,2022.05,12,29010.6,29030.8,28983.8,29018.8,384
8508,2022.05,12,29016,29042.5,28965.2,28969.5,567
8509,2022.05,12,28970.2,28988.8,28923.3,28947,416
8510,2022.05,12,28947.3,29015.5,28930.6,29010,531
8511,2022.05,12,29012,29037,28986.5,28993,501
8512,2022.05,13,28992.3,28999,28937.1,28939.5,441
8513,2022.05,13,28938.5,28973,28897.9,28931.3,377
8514,2022.05,13,28930.5,28987.3,28925.3,28964,318
8515,2022.05,13,28962.5,29006,28947.6,28986.5,286
8516,2022.05,13,28982.1,28998.5,28909.3,28913.3,585
8517,2022.05,13,28913.8,28918.4,28877,28905.8,507
8518,2022.05,13,28907.5,28907.9,28835.3,28840.8,338
8519,2022.05,13,28841.8,28876.8,28829,28856.8,503
8520,2022.05,13,28857.5,28875.8,28799.3,28833,489
8521,2022.05,13,28826.7,28861.5,28803.5,28810.8,396
8522,2022.05,13,28809,28841.8,28798.3,28815,515
8523,2022.05,13,28814.3,28840,28727.6,28779.3,816
8524,2022.05,14,28779.3,28836.5,28756,28824.5,574
8525,2022.05,14,28824,28913.3,28815.1,28883.3,546
8526,2022.05,14,28879.2,28926.3,28850.3,28919,394
8527,2022.05,14,28914.4,28947.8,28863,28867.5,405
8528,2022.05,14,28869.3,28920.5,28834.6,28920,503
8529,2022.05,14,28920.3,28989.2,28900.5,28979,611
8530,2022.05,14,28979.8,29008.3,28937,28945.3,523
8531,2022.05,14,28945.9,28988.7,28942.8,28966,328
8532,2022.05,14,28964.5,28990,28921,28939.3,476
8533,2022.05,14,28931.2,28955.8,28873.2,28875.5,470
8534,2022.05,14,28875.5,28892,28835.3,28841.8,530
8535,2022.05,14,28842.1,28898.3,28839.6,28860,321
8536,2022.05,15,28859.8,28862,28807.8,28839,605
8537,2022.05,15,28835.8,28891,28827.7,28878.8,461
8538,2022.05,15,28879,28893,28810.3,28863.3,512
8539,2022.05,15,28859.3,28924.8,28823.5,28915.3,423
8540,2022.05,15,28915.5,28992.8,28914.3,28967.3,526
8541,2022.05,15,28964.8,28999.3,28906.4,28956.4,700
8542,2022.05,15,28961.4,29092.3,28900.5,29033.7,1263
8543,2022.05,15,29032.8,29159,29025.2,29129.3,989
8544,2022.05,15,29130.7,29245,29090.7,29207.3,1095
8545,2022.05,15,29207.3,29276.7,29164.5,29254.3,1020
8546,2022.05,15,29253.3,29263.1,29161.7,29189.3,646
8547,2022.05,15,29188.5,29223.2,29133.5,29209.5,733
8548,2022.05,16,29205.2,29226,29146,29154,613
8549,2022.05,16,29155,29188.2,29142.7,29153.3,416
8550,2022.05,16,29154.3,29218.8,29146.3,29206.5,605
8551,2022.05,16,29209.3,29247,29136.5,29136.5,620
8552,2022.05,16,29138.3,29170.5,29086.8,29086.8,806
8553,2022.05,16,29090.1,29135.3,29090.1,29116.1,577
8554,2022.05,16,29117.8,29253,29091.5,29095.8,1249
8555,2022.05,16,29096.5,29224.9,29071.4,29195.8,1126
8556,2022.05,16,29196.4,29246.4,29130,29136.5,1100
8557,2022.05,16,29137.8,29234,29113.8,29227.5,998
8558,2022.05,16,29227,29320,29193.6,29304.6,1188
8559,2022.05,16,29304.6,29340.9,29272.3,29279.3,974
8560,2022.05,17,29280.8,29302,29236.2,29247.8,933
8561,2022.05,17,29248.2,29260.2,29163.8,29177.4,881
8562,2022.05,17,29178.3,29214,29150.6,29156.6,900
8563,2022.05,17,29162,29181.8,29083.4,29120.4,759
8564,2022.05,17,29116.9,29178,29099.5,29166.9,696
8565,2022.05,17,29163,29212,29124,29128.9,408
8566,2022.05,17,29128.9,29135.5,29029.5,29036.3,666
8567,2022.05,17,29032.3,29068.5,28955.6,29048.8,699
8568,2022.05,17,29050.1,29057.6,28866.9,28872,697
8569,2022.05,17,28872,28921.5,28743,28804.9,1102
8570,2022.05,17,28804.9,28813.9,28693.4,28766.5,1031
8571,2022.05,17,28767,28791.5,28719.4,28744.5,829
8572,2022.05,18,28745,28786.5,28592.9,28620.9,1283
8573,2022.05,18,28625.9,28710,28597.8,28648.7,1068
8574,2022.05,18,28651.7,28744.2,28651.7,28680.8,916
8575,2022.05,18,28682.2,28912.3,28667,28799.5,1077
8576,2022.05,18,28801,28816.5,28714.4,28718.1,867
8577,2022.05,18,28718.1,28793,28683.2,28766.7,1115
8578,2022.05,18,28770.2,28865.3,28761.7,28804,771
8579,2022.05,18,28803,28863.8,28782.3,28798,962
8580,2022.05,18,28798.3,28880.5,28780.5,28838.1,670
8581,2022.05,18,28840.8,28882.8,28822.5,28882.8,646
8582,2022.05,18,28883,28896,28838.1,28851.3,514
8583,2022.05,18,28852,28856.6,28754.8,28806.8,695
8584,2022.05,19,28808.3,28850.5,28748.8,28752.3,756
8585,2022.05,19,28754.7,28760,28693.9,28760,684
8586,2022.05,19,28760.5,28889.2,28752.8,28831.7,767
8587,2022.05,19,28827.7,28831.3,28766.3,28801.8,716
8588,2022.05,19,28803.3,28820.8,28689,28715.5,712
8589,2022.05,19,28715.6,28741.3,28653.1,28669,763
8590,2022.05,19,28671.5,28704.7,28624.7,28690.7,798
8591,2022.05,19,28694,28728.1,28629.3,28685.3,829
8592,2022.05,19,28689.3,28749.8,28684.8,28734.3,520
8593,2022.05,19,28733,28789,28720,28766.5,610
8594,2022.05,19,28769.8,28780.5,28602.3,28637.8,891
8595,2022.05,19,28637,28711.3,28636,28685.8,573
8596,2022.05,20,28684.3,28720.9,28642.3,28717.4,621
8597,2022.05,20,28718.9,28767,28688.8,28765.8,611
8598,2022.05,20,28767.5,28811.5,28708.3,28735.4,673
8599,2022.05,20,28737.7,28749,28332.6,28486,1172
8600,2022.05,20,28494.6,28501.6,28308.2,28389.7,1053
8601,2022.05,20,28389.7,28560.3,28389.7,28507.8,1130
8602,2022.05,20,28507.8,28559.3,28319,28378.7,1009
8603,2022.05,20,28372.7,28463.5,28348.7,28424.2,954
8604,2022.05,20,28420.1,28453.3,28332.5,28377.7,849
8605,2022.05,20,28379.2,28408.5,28319.3,28379.7,1006
8606,2022.05,20,28378.8,28452,28370.2,28375.3,752
8607,2022.05,20,28375,28375,28276.5,28336.2,1113
8608,2022.05,21,28341.3,28429.8,28251.2,28414.5,1102
8609,2022.05,21,28412.5,28444.8,28373.5,28424.5,825
8610,2022.05,21,28421.8,28430.7,28328.5,28338.3,662
8611,2022.05,21,28340,28391.8,28257.8,28304,1157
8612,2022.05,21,28302.3,28349.3,28265.8,28281.4,824
8613,2022.05,21,28282.8,28289.7,28230.3,28265.5,887
8614,2022.05,21,28265.5,28342,28265.5,28336.3,820
8615,2022.05,21,28339.9,28399,28310.8,28363.8,719
8616,2022.05,21,28363.7,28386.3,28236,28266.5,942
8617,2022.05,21,28259.3,28374.5,28238.8,28374.5,1042
8618,2022.05,21,28374.5,28393,28323.5,28366,623
8619,2022.05,21,28366,28432.5,28366,28411.7,559
8620,2022.05,22,28417.2,28494.8,28363.5,28425.5,981
8621,2022.05,22,28425.5,28461,28424.5,28450.3,633
8622,2022.05,22,28451,28451.5,28376.6,28412.8,573
8623,2022.05,22,28409.9,28442.8,28371.3,28378.7,633
8624,2022.05,22,28380.2,28449.8,28373.3,28448.8,463
8625,2022.05,22,28450.9,28488.5,28440.3,28463.5,457
8626,2022.05,22,28459.4,28545.3,28455,28479.8,872
8627,2022.05,22,28480.8,28524.3,28466.3,28499.3,490
8628,2022.05,22,28496.3,28551.8,28484.5,28549.5,489
8629,2022.05,22,28550.3,28647.9,28485.3,28613.9,680
8630,2022.05,22,28613.9,28956,28613.9,28956,1403
8631,2022.05,22,28960.5,29002.9,28793.9,28834.9,1155
8632,2022.05,23,28829.9,28952.3,28685.9,28931.8,1045
8633,2022.05,23,28932,28973,28897,28936.5,821
8634,2022.05,23,28936.5,28936.5,28789.3,28815.7,793
8635,2022.05,23,28815.8,28890.8,28802.3,28860.3,502
8636,2022.05,23,28861.8,28915.5,28829,28915.5,508
8637,2022.05,23,28915.8,28916.5,28853.5,28879.3,487
8638,2022.05,23,28877,28887.5,28814,28846.8,561
8639,2022.05,23,28847,28850.8,28796,28798.3,419
8640,2022.05,23,28797.5,28823.8,28786.1,28814,387
8641,2022.05,23,28817.3,28823,28779.3,28800.9,500
8642,2022.05,23,28800.9,28816.9,28742,28743.8,638
8643,2022.05,23,28740.5,28763.5,28696.5,28697.1,475
8644,2022.05,2,28773.4,28809.9,28734.3,28759.8,353
8645,2022.05,2,28760.8,28775.3,28722.8,28737.3,214
8646,2022.05,2,28737.5,28740,28682.3,28689.3,467
8647,2022.05,2,28690.5,28705.8,28635.1,28639.7,584
8648,2022.05,2,28639.7,28676.1,28622,28623.5,411
8649,2022.05,2,28622.6,28668.5,28581.1,28662,591
8650,2022.05,2,28660,28702.5,28648,28657.5,411
8651,2022.05,2,28658.8,28663.8,28529.3,28544.5,552
8652,2022.05,2,28544.8,28600,28472,28550,959
8653,2022.05,2,28550,28586.5,28519,28562,423
8654,2022.05,2,28563,28577,28534.8,28552.5,301
8655,2022.05,2,28555.3,28587,28545.5,28585.3,244
8656,2022.05,3,28587,28611.3,28503.2,28549.8,654
8657,2022.05,3,28551.3,28646.8,28551.3,28606.3,506
8658,2022.05,3,28606.3,28691.5,28605.5,28687.8,349
8659,2022.05,3,28691.3,28756.2,28671.3,28727.5,589
8660,2022.05,3,28718.5,28718.5,28628.4,28635.1,364
8661,2022.05,3,28635.2,28692.7,28635.2,28651.8,408
8662,2022.05,3,28653,28710.3,28653,28697.2,413
8663,2022.05,3,28697.2,28710,28672.3,28707.3,221
8664,2022.05,3,28706.3,28746,28693.8,28727.2,356
8665,2022.05,3,28727.2,28743.3,28704.5,28714.4,384
8666,2022.05,3,28705.6,28779.5,28699.9,28773.5,330
8667,2022.05,3,28773,28782.1,28739.9,28759,521
8668,2022.05,4,28759.4,28799.2,28748,28765,526
8669,2022.05,4,28761.5,28779.5,28732,28732,396
8670,2022.05,4,28734,28746.3,28700.3,28712,354
8671,2022.05,4,28709.8,28750.7,28685.3,28746.8,380
8672,2022.05,4,28748.3,28749,28683.3,28696.5,403
8673,2022.05,4,28695.2,28695.2,28497.9,28529.2,568
8674,2022.05,4,28521.6,28574,28504.6,28571.2,355
8675,2022.05,4,28571.7,28625.5,28571.2,28614.7,358
8676,2022.05,4,28615,28618.8,28480.7,28498,545
8677,2022.05,4,28496.3,28588.5,28492.7,28572.8,351
8678,2022.05,4,28573.5,28584.5,28541,28546.8,334
8679,2022.05,4,28541.2,28587.4,28532.7,28569.3,389
8680,2022.05,5,28582.7,28611.5,28546.3,28603,513
8681,2022.05,5,28603.8,28629,28592.9,28617.7,218
8682,2022.05,5,28617.7,28642.5,28605.1,28609.7,133
8683,2022.05,5,28608.8,28697.1,28608.8,28672,301
8684,2022.05,5,28672.3,28691.5,28662.2,28669.3,200
8685,2022.05,5,28669.3,28686.3,28641,28654.3,230
8686,2022.05,5,28654.3,28691.9,28590.1,28600.1,405
8687,2022.05,5,28600,28601,28552.3,28565.2,327
8688,2022.05,5,28565.2,28605.8,28562.5,28593.8,156
8689,2022.05,5,28598.2,28657.8,28598.2,28655.1,195
8690,2022.05,5,28647.8,28661,28619.2,28625.3,310
8691,2022.05,5,28627.7,28656,28625.7,28633.4,192
8692,2022.05,6,28633,28633,28580.3,28596.8,274
8693,2022.05,6,28594.5,28625.8,28590.8,28624.8,338
8694,2022.05,6,28625.6,28689,28607.9,28675.8,459
8695,2022.05,6,28678.3,28698.8,28657.8,28670.5,306
8696,2022.05,6,28672,28703.5,28655.8,28678.1,446
8697,2022.05,6,28677.8,28686.1,28639.1,28643.2,550
8698,2022.05,6,28643.4,28702.3,28642.9,28682.8,416
8699,2022.05,6,28682,28692,28655,28668.5,334
8700,2022.05,6,28668.5,28741.5,28647.6,28740.8,562
8701,2022.05,6,28742.9,28791.1,28740.5,28786.7,424
8702,2022.05,6,28787.5,28788,28735,28746.2,239
8703,2022.05,6,28746.2,28802,28735.2,28772.3,391
8704,2022.05,7,28773.7,28776.5,28735,28740.3,203
8705,2022.05,7,28740.8,28766,28721.5,28743.8,315
8706,2022.05,7,28743.3,28752.5,28732.2,28738.7,172
8707,2022.05,7,28740.2,28746,28707.8,28711.3,299
8708,2022.05,7,28708.1,28768.8,28706.3,28759.8,194
8709,2022.05,7,28760.5,28826.3,28760.5,28812.4,227
8710,2022.05,7,28805.9,28825.9,28776.8,28802.4,251
8711,2022.05,7,28802.4,28802.5,28759.3,28764.5,361
8712,2022.05,7,28766.3,28783.5,28757.5,28774,223
8713,2022.05,7,28773.8,28781,28745,28746.8,448
8714,2022.05,7,28747.6,28843.6,28743.2,28835.4,289
8715,2022.05,7,28834.3,28834.4,28780.9,28783.8,312
8716,2022.05,8,28784.6,28784.6,28757,28764.4,41
8717,2022.05,8,28764.4,28777.2,28751.8,28755.4,92
8718,2022.05,8,28755.8,28806.5,28742.9,28795.7,249
8719,2022.05,8,28796.1,28796.1,28765.6,28781.7,96
8720,2022.05,8,28781.2,28810.5,28777.1,28793.7,173
8721,2022.05,8,28794.9,28817.2,28786.4,28808.7,131
8722,2022.05,8,28808.7,28808.7,28778.7,28803.7,219
8723,2022.05,8,28805.1,28882.5,28805.1,28866.9,324
8724,2022.05,8,28865,28894,28864.9,28879.9,177
8725,2022.05,8,28878.7,28904.5,28846.8,28855.9,216
8726,2022.05,8,28851,28858.4,28832.1,28832.3,169
8727,2022.05,8,28832.5,28838.8,28827.2,28837.9,208
8728,2022.05,9,28837.8,28852.5,28802.2,28810.4,240
8729,2022.05,9,28813.5,28817.3,28798,28816.6,156
8730,2022.05,9,28816.3,28836.3,28812.8,28831.9,190
8731,2022.05,9,28831.2,28831.2,28796.1,28801.7,257
8732,2022.05,9,28801.7,28827.4,28797.3,28827.3,196
8733,2022.05,9,28826.1,28827.9,28811.1,28823.7,160
8734,2022.05,9,28822.4,28842,28812.6,28822.9,111
8735,2022.05,9,28823.2,28868.9,28823.2,28865,167
8736,2022.05,9,28864.9,28865.8,28848.8,28851.5,143
8737,2022.05,9,28851.5,28862.5,28826.4,28837,180
8738,2022.05,9,28837.1,28837.1,28823.4,28831.4,43
8739,2022.05,9,28825.8,28834.6,28824.7,28829,48
8740,2022.05,10,28826.6,28845.5,28826.3,28842.2,158
8741,2022.05,10,28842.4,28842.4,28817.4,28827.6,127
8742,2022.05,10,28829,28829.6,28797,28809.4,105
8743,2022.05,10,28803.5,28808.8,28789.8,28803.8,169
8744,2022.05,10,28804.8,28807.2,28800.2,28800.2,104
8745,2022.05,10,28800.7,28823.2,28799.1,28805.6,199
8746,2022.05,10,28812.1,28818.2,28784.7,28790.2,222
8747,2022.05,10,28790.4,28805.8,28790.4,28801.5,178
8748,2022.05,10,28801.2,28808.8,28780.5,28785.8,163
8749,2022.05,10,28785.9,28799.2,28785.9,28798.3,254
8750,2022.05,10,28798.4,28852.9,28798.3,28851.5,196
8751,2022.05,10,28851.7,28867,28844.3,28844.3,170
8752,2022.05,11,28844.2,28877.9,28844.2,28859.9,248
8753,2022.05,11,28859.9,28865.7,28852.2,28854.3,158
8754,2022.05,11,28854.3,28860.3,28850.5,28851.7,204
8755,2022.05,11,28851.8,28852,28834.7,28837.6,72
8756,2022.05,11,28837.4,28840.7,28814.5,28814.7,160
8757,2022.05,11,28814.9,28818.7,28800.5,28806.5,146
8758,2022.05,11,28806.4,28806.4,28741.9,28752.4,227
8759,2022.05,11,28752.5,28802.6,28752.3,28799,258
8760,2022.05,11,28796.8,28842.3,28792.6,28842.1,135
8761,2022.05,11,28842.1,28859,28823.6,28824,118
8762,2022.05,11,28824,28830.2,28802.2,28802.2,174
8763,2022.05,11,28802.2,28818,28800.2,28800.2,188
8764,2022.05,12,28801.9,28807.8,28783.8,28803.8,195
8765,2022.05,12,28801.5,28804.9,28778.6,28792,199
8766,2022.05,12,28791.3,28824.7,28791.2,28820.6,149
8767,2022.05,12,28820.4,28834.7,28817.1,28830.4,202
8768,2022.05,12,28830.3,28839.2,28817.2,28836.3,238
8769,2022.05,12,28835.6,28835.6,28805.1,28805.1,141
8770,2022.05,12,28805.9,28809.8,28768.8,28771,204
8771,2022.05,12,28772,28777.1,28754.9,28764,213
8772,2022.05,12,28764.7,28767,28754.9,28756.3,202
8773,2022.05,12,28754.4,28761.1,28733.8,28759.6,238
8774,2022.05,12,28759.6,28777.3,28759.6,28770.1,106
8775,2022.05,12,28768.3,28770.1,28757.6,28768,113
8776,2022.05,13,28764.2,28774.1,28755.8,28755.8,204
8777,2022.05,13,28756.3,28764,28741.9,28742.3,308
8778,2022.05,13,28743,28753.2,28740.1,28741.8,163
8779,2022.05,13,28741.8,28757.8,28741.6,28741.8,130
8780,2022.05,13,28741.5,28810.5,28737.4,28796.3,150
8781,2022.05,13,28797.2,28811.8,28797.2,28804,212
8782,2022.05,13,28803.2,28810.5,28782.8,28788.2,82
8783,2022.05,13,28788.2,28789.4,28770.4,28777.9,160
8784,2022.05,13,28777.8,28778.4,28753.8,28755.2,70
8785,2022.05,13,28756,28777.4,28752,28775.4,178
8786,2022.05,13,28775.3,28792.9,28775.3,28780.8,80
8787,2022.05,13,28782.1,28785.2,28765.9,28767.6,136
8788,2022.05,14,28767.6,28771.2,28721,28730,249
8789,2022.05,14,28729.5,28801,28729.5,28789.5,373
8790,2022.05,14,28789.8,28845,28774.5,28839.5,705
8791,2022.05,14,28841.8,28841.8,28811,28833.3,392
8792,2022.05,14,28832.5,28888.8,28814,28882.1,660
8793,2022.05,14,28883,28884.2,28836.7,28865.5,525
8794,2022.05,14,28865.3,28868,28809.3,28820.3,518
8795,2022.05,14,28819.5,28839.8,28810.3,28837.3,291
8796,2022.05,14,28835,28854,28822,28829.8,256
8797,2022.05,14,28829,28841,28810.8,28812,454
8798,2022.05,14,28811.9,28820.1,28799,28801.5,313
8799,2022.05,14,28802,28806.3,28778.5,28784.5,294
8800,2022.05,15,28783.8,28815.5,28778.7,28809.5,272
8801,2022.05,15,28808.8,28825.9,28791.6,28820.5,304
8802,2022.05,15,28821.4,28823.3,28757.8,28758.5,470
8803,2022.05,15,28762,28795,28757.7,28786,234
8804,2022.05,15,28787,28840.3,28787,28827.3,223
8805,2022.05,15,28827.3,28897.3,28827.3,28876.3,306
8806,2022.05,15,28876.7,28890,28859.8,28873.8,358
8807,2022.05,15,28873.3,28893.3,28856.5,28856.5,241
8808,2022.05,15,28857.6,28897,28857.1,28882.7,536
8809,2022.05,15,28882.7,28892.8,28875.3,28888.3,478
8810,2022.05,15,28888.5,28992.8,28888,28967.9,527
8811,2022.05,15,28968.9,28983,28928.7,28939.7,775
8812,2022.05,16,28934.5,28956.5,28903.5,28920.8,616
8813,2022.05,16,28921.1,28978.3,28914.3,28945,346
8814,2022.05,16,28946,29021.6,28945.3,29001.3,557
8815,2022.05,16,29002.5,29208.1,29001.5,29127.1,854
8816,2022.05,16,29120.6,29130.7,29084,29084.4,623
8817,2022.05,16,29086.8,29087.3,29031.9,29056,739
8818,2022.05,16,29056,29057.6,28953,29036.2,645
8819,2022.05,16,29036.7,29085,29018.2,29054.8,611
8820,2022.05,16,29061.3,29089.5,29000.2,29003.3,592
8821,2022.05,16,29005.7,29037.3,29005.7,29036.5,400
8822,2022.05,16,29036.5,29043,29008.3,29037.8,608
8823,2022.05,16,29039.5,29047.4,29024.7,29041.5,451
8824,2022.05,17,29042,29072.5,29039.3,29060.5,431
8825,2022.05,17,29059.2,29060.5,29007,29011.8,353
8826,2022.05,17,29009.3,29011.4,28945.8,28963.5,428
8827,2022.05,17,28962.8,28974.3,28932.8,28959.4,470
8828,2022.05,17,28960.9,28984,28944.8,28966.8,610
8829,2022.05,17,28967.1,28973,28944.5,28963,287
8830,2022.05,17,28962.8,28994.4,28950.1,28981,353
8831,2022.05,17,28980.8,28989.6,28941.8,28944.4,242
8832,2022.05,17,28944,28965.5,28935.6,28958.8,307
8833,2022.05,17,28959.5,28959.5,28887.6,28901.1,356
8834,2022.05,17,28901.1,28936.8,28901.1,28923.5,296
8835,2022.05,17,28928.3,28933.3,28907.4,28917.3,118
8836,2022.05,18,28911.4,28927,28853.8,28904.3,335
8837,2022.05,18,28903.8,28929.9,28886.9,28893.3,391
8838,2022.05,18,28894.3,28914.3,28881,28909.5,416
8839,2022.05,18,28912,28935.8,28904.4,28906.3,253
8840,2022.05,18,28909.3,28948.8,28905.5,28941.8,205
8841,2022.05,18,28942.5,28964.5,28920,28956.5,370
8842,2022.05,18,28956,29034.8,28955.3,29019.3,663
8843,2022.05,18,29020.8,29030.3,28984.9,28995.4,587
8844,2022.05,18,28992.4,28992.4,28962.4,28973.5,463
8845,2022.05,18,28970.2,28980.9,28941.2,28953.5,472
8846,2022.05,18,28953.3,29005.3,28952.3,28977.8,342
8847,2022.05,18,28975,28985,28942.5,28957.3,178
8848,2022.05,19,28958.8,28974.3,28920.4,28970.3,487
8849,2022.05,19,28970.3,28975.5,28942.8,28964.8,307
8850,2022.05,19,28964.9,28973.3,28933.1,28941.5,246
8851,2022.05,19,28940,28945.4,28901,28942.8,342
8852,2022.05,19,28943.9,28995.8,28937.3,28989.8,385
8853,2022.05,19,28992,29016.8,28973.1,28993,255
8854,2022.05,19,28993,29009.5,28986.1,28998.5,230
8855,2022.05,19,29001.3,29004,28968.5,28973.3,372
8856,2022.05,19,28972.8,28977.8,28943.6,28946.5,110
8857,2022.05,19,28946.5,28977.5,28946.5,28955.5,122
8858,2022.05,19,28957.5,28957.5,28909.8,28913.8,167
8859,2022.05,19,28914.5,28917.5,28862.6,28876,247
8860,2022.05,20,28874.8,28879,28832.5,28844.5,264
8861,2022.05,20,28843.3,28847,28792.3,28798.4,193
8862,2022.05,20,28798.4,28801,28787,28800,86
8863,2022.05,20,28811,28988,28726.7,28897.8,891
8864,2022.05,20,28897.8,28939.1,28815.6,28845.7,562
8865,2022.05,20,28849.6,28860.6,28795.6,28852.5,445
8866,2022.05,20,28850.6,28874,28831.7,28855.5,372
8867,2022.05,20,28854,28875.3,28816.5,28817.5,416
8868,2022.05,20,28817,28859.5,28816,28851.5,342
8869,2022.05,20,28852.6,28868,28823,28847,308
8870,2022.05,20,28845.7,28855.8,28831.3,28835,305
8871,2022.05,20,28835.8,28863.6,28834.5,28857.5,335
8872,2022.05,21,28858.1,28880.5,28847.6,28864.5,293
8873,2022.05,21,28866,28881.1,28846.8,28869.8,278
8874,2022.05,21,28869,28877.2,28858.8,28876.8,68
8875,2022.05,21,28871.4,28905.3,28866.5,28897.5,92
8876,2022.05,21,28897.8,28918.8,28896.1,28899,267
8877,2022.05,21,28897.1,28918.3,28896.1,28904,294
8878,2022.05,21,28903.9,28934.3,28901.9,28918.3,287
8879,2022.05,21,28919,28945.3,28917.5,28937,208
8880,2022.05,21,28935.5,28941.8,28904.5,28916.5,302
8881,2022.05,21,28916,28935,28912.8,28932.3,147
8882,2022.05,21,28931.5,28960.5,28920.4,28948.8,537
8883,2022.05,21,28949.7,28983.5,28934.2,28953.9,549
8884,2022.05,22,28953.9,28977,28948,28958.3,406
8885,2022.05,22,28957.3,28962.8,28936,28948.3,434
8886,2022.05,22,28947.8,28951.3,28922.3,28925.1,425
8887,2022.05,22,28924.6,28936.8,28914,28932.6,143
8888,2022.05,22,28933,28934,28923.2,28933.5,85
8889,2022.05,22,28932.5,28932.5,28900,28906.3,430
8890,2022.05,22,28908.3,28922.4,28906,28907.3,165
8891,2022.05,22,28907.4,28947.3,28903,28942,337
8892,2022.05,22,28942.3,28960,28940.9,28952.5,245
8893,2022.05,22,28954,29001.5,28954,28998.8,509
8894,2022.05,22,28997.8,29033,28991.6,29016.8,332
8895,2022.05,22,29015.4,29015.4,28975.5,28984.3,420
8896,2022.05,23,28983.8,28993.8,28963.2,28966.7,432
8897,2022.05,23,28965.5,28989.5,28963.6,28980.5,384
8898,2022.05,23,28982,28989.8,28965.5,28971.8,247
8899,2022.05,23,28971.8,29002,28969.8,28995.8,324
8900,2022.05,23,28996.5,29000,28961.7,28970.7,230
8901,2022.05,23,28970,28982.3,28951.5,28978.5,426
8902,2022.05,23,28979.3,28981.4,28958.4,28963.8,128
8903,2022.05,23,28963.3,28980.8,28947,28973.8,271
8904,2022.05,23,28973,28981,28964,28967.5,207
8905,2022.05,23,28967.3,28967.3,28952.8,28961.5,239
8906,2022.05,23,28962,28990,28961,28984.5,257
8907,2022.05,23,28983.9,28994.2,28951.5,28979.2,280
8908,2022.05,0,28995.2,29027,28973.3,28988.8,214
8909,2022.05,0,28988.5,28989,28976.2,28979.8,65
8910,2022.05,0,28979,28996.5,28975.8,28991.5,82
8911,2022.05,0,28989.3,28998.1,28953,28956.3,212
8912,2022.05,0,28956.5,28984.7,28953,28972.7,299
8913,2022.05,0,28973.2,28978.7,28961.2,28977.7,561
8914,2022.05,0,28976.7,28978.7,28966.8,28975.3,395
8915,2022.05,0,28975.3,28990.4,28962.9,28980.9,850
8916,2022.05,0,28976.4,28984.4,28967.4,28970.9,952
8917,2022.05,0,28971.4,28987.9,28962.9,28982.4,485
8918,2022.05,0,28980.4,28996.3,28962.8,28968.3,916
8919,2022.05,1,28968.8,28974.3,28908.4,28932.3,485
8920,2022.05,1,28932.3,28949.3,28930.3,28949.3,317
8921,2022.05,1,28948.3,28985.8,28948.3,28964.5,1241
8922,2022.05,1,28965,28969.5,28923.6,28930.3,502
8923,2022.05,1,28930,28945.3,28922.8,28938.8,315
8924,2022.05,1,28939.7,28950.8,28930.5,28947.3,324
8925,2022.05,1,28946.1,28954.3,28926.3,28947.3,366
8926,2022.05,1,28948,28984.1,28948,28971,257
8927,2022.05,1,28970.3,28987.5,28955.8,28985.2,233
8928,2022.05,1,28985.9,28999.3,28976.8,28985.5,174
8929,2022.05,1,28985.5,28987,28961.7,28974.3,216
8930,2022.05,1,28975.2,28986.5,28946.6,28952.1,169
8931,2022.05,2,28953.5,28977.6,28950.6,28969.7,95
8932,2022.05,2,28969.7,29008.5,28969.7,29008.5,79
8933,2022.05,2,29006,29092.5,29000,29061.5,554
8934,2022.05,2,29061,29072.3,29038,29038,294
8935,2022.05,2,29039.3,29056.8,29028,29037.2,251
8936,2022.05,2,29036,29089.3,29030.5,29065.3,508
8937,2022.05,2,29065,29075.5,29039.5,29062,239
8938,2022.05,2,29056.3,29071,29046.7,29052,198
8939,2022.05,2,29052.6,29076.1,29045.3,29060.2,300
8940,2022.05,2,29059,29117.3,29006.2,29027,451
8941,2022.05,2,29026.3,29028.2,28985.5,29002.8,214
8942,2022.05,2,29002,29003.8,28987.2,28993.5,252
8943,2022.05,3,28994.3,29007.1,28952.8,28957.5,627
8944,2022.05,3,28958.3,29005.5,28955.8,28997,442
8945,2022.05,3,28997.3,29013.3,28981.3,28984.2,331
8946,2022.05,3,28984.8,28994.5,28948.3,28983.5,387
8947,2022.05,3,28983.3,28987.5,28951.1,28973.5,297
8948,2022.05,3,28973.3,29001.3,28962.1,28976.5,285
8949,2022.05,4,28968.3,28968.3,28922.1,28939.3,474
8950,2022.05,4,28939,28952.3,28922.6,28944.4,248
8951,2022.05,4,28951,28958.6,28924.8,28932.5,315
8952,2022.05,4,28934,28978.8,28932.5,28974.8,187
8953,2022.05,4,28973.5,28994.8,28954.3,28991.3,233
